codcfo,valorm2
00023580,345.000000
00023555,345.000000
00023585,345.000000
00023530,345.000000
00023513,345.000000
00023537,345.000000
00023534,345.000000
00023547,345.000000
00023665,345.000000
00023657,345.000000
00023634,345.000000
00023622,345.000000
00023612,345.000000
00023614,345.000000
00023346,345.000000
00023344,345.000000
00023329,345.000000
00023356,345.000000
00023368,345.000000
00023392,345.000000
00023394,345.000000
00023396,345.000000
00023320,345.000000
00023281,345.000000
00023434,345.000000
00023438,345.000000
00023450,345.000000
00023399,345.000000
00023382,345.000000
00023431,345.000000
00023459,345.000000
00023491,345.000000
00023487,345.000000
00023495,345.000000
00023469,345.000000
00023477,345.000000
00023027,345.000000
00023008,345.000000
00023004,345.000000
00022953,345.000000
00022954,345.000000
00022829,345.000000
00022814,345.000000
00022809,345.000000
00022796,345.000000
00022866,345.000000
00022899,345.000000
00022887,345.000000
00022890,345.000000
00023220,345.000000
00023238,345.000000
00023213,345.000000
00023246,345.000000
00023188,345.000000
00023182,345.000000
00023080,345.000000
00023081,345.000000
00023086,345.000000
00023074,345.000000
00023076,345.000000
00023090,345.000000
00023091,345.000000
00023063,345.000000
00023055,345.000000
00023056,345.000000
00023057,345.000000
00023118,345.000000
00023096,345.000000
00023103,345.000000
00023135,345.000000
00023139,345.000000
00023149,345.000000
00022425,345.000000
00022352,345.000000
00022335,345.000000
00022331,345.000000
00022329,345.000000
00022440,345.000000
00022454,345.000000
00022470,345.000000
00022482,345.000000
00022498,345.000000
00022486,345.000000
00022488,345.000000
00022530,345.000000
00022716,345.000000
00022655,345.000000
00022642,345.000000
00022643,345.000000
00022661,345.000000
00022662,345.000000
00022609,345.000000
00022610,345.000000
00022635,345.000000
00022547,345.000000
00022593,345.000000
00022596,345.000000
00022597,345.000000
00022600,345.000000
00022058,345.000000
00022034,345.000000
00022042,345.000000
00022051,345.000000
00021985,345.000000
00021981,345.000000
00021982,345.000000
00022002,345.000000
00021903,345.000000
00021899,345.000000
00021887,345.000000
00022257,345.000000
00022259,345.000000
00022260,345.000000
00022221,345.000000
00022239,345.000000
00022244,345.000000
00022306,345.000000
00022302,345.000000
00022286,345.000000
00022287,345.000000
00022148,345.000000
00022113,345.000000
00022189,345.000000
00019334,345.000000
00019373,345.000000
00019377,345.000000
00019428,345.000000
00019252,345.000000
00019236,345.000000
00019297,345.000000
00019536,345.000000
00019482,345.000000
00019484,345.000000
00019477,345.000000
00019444,345.000000
00019449,345.000000
00019467,345.000000
00019540,345.000000
00019635,345.000000
00019640,345.000000
00019787,345.000000
00019685,345.000000
00019742,345.000000
00020013,345.000000
00019994,345.000000
00019914,345.000000
00018750,345.000000
00018770,345.000000
00018788,345.000000
00018793,345.000000
00018800,345.000000
00018928,345.000000
00018947,345.000000
00019100,345.000000
00019123,345.000000
00019133,345.000000
00019170,345.000000
00019053,345.000000
00019009,345.000000
00018981,345.000000
00018969,345.000000
00018706,345.000000
00018695,345.000000
00018555,345.000000
00018317,345.000000
00018414,345.000000
00018379,345.000000
00016645,345.000000
00016656,345.000000
00016630,345.000000
00016622,345.000000
00016639,345.000000
00016617,345.000000
00016619,345.000000
00016613,345.000000
00016614,345.000000
00016627,345.000000
00016565,345.000000
00016549,345.000000
00016541,345.000000
00016527,345.000000
00016524,345.000000
00016531,345.000000
00016532,345.000000
00016533,345.000000
00016513,345.000000
00016874,345.000000
00016821,345.000000
00016811,345.000000
00016808,345.000000
00016806,345.000000
00016782,345.000000
00016740,345.000000
00016708,345.000000
00016702,345.000000
00016725,345.000000
00017025,345.000000
00016968,345.000000
00016965,345.000000
00016920,345.000000
00016903,345.000000
00017062,345.000000
00017118,345.000000
00017208,345.000000
00017211,345.000000
00017245,345.000000
00017315,345.000000
00017303,345.000000
00017283,345.000000
00017804,345.000000
00017849,345.000000
00017931,345.000000
00018169,345.000000
00018152,345.000000
00018048,345.000000
00018049,345.000000
00018024,345.000000
00018026,345.000000
00018072,345.000000
00017582,345.000000
00017584,345.000000
00017774,345.000000
00017794,345.000000
00017780,345.000000
00017747,345.000000
00017656,345.000000
00017373,345.000000
00017350,345.000000
00017346,345.000000
00017401,345.000000
00017383,345.000000
00017377,345.000000
00017378,345.000000
00017437,345.000000
00017440,345.000000
00017454,345.000000
00017455,345.000000
00017532,345.000000
00017535,345.000000
00021169,345.020000
00017193,345.040000
00017996,345.170000
00001891,345.300000
00009064,345.310000
00021034,345.440000
00015956,345.480000
00016176,346.350000
00019814,346.870000
00018143,346.930000
00017685,347.050000
00017403,347.260000
00010190,347.260000
00007489,347.380000
00015705,347.630000
00007132,348.290000
00026316,348.330000
00007378,348.430000
00009029,348.450000
00022723,348.760000
00019473,348.840000
00010594,349.580000
00011597,350.000000
00011801,350.000000
00012333,350.000000
00012520,350.000000
00016264,350.000000
00016495,350.000000
00018277,350.000000
00018519,350.000000
00018625,350.000000
00018725,350.000000
00017975,350.000000
00017904,350.000000
00017858,350.000000
00022903,350.000000
00021037,350.000000
00020753,350.000000
00020302,350.000000
00020193,350.000000
00026732,350.000000
00025746,350.000000
00024386,350.000000
00024635,350.000000
00025092,350.000000
00015476,350.120000
00015605,350.460000
00007186,350.480000
00005928,350.810000
00015108,350.810000
00017696,351.060000
00008394,351.140000
00007837,351.260000
00015249,352.010000
00008909,352.750000
00009744,352.880000
00008284,353.040000
00012355,353.070000
00010646,353.100000
00012493,353.500000
00015801,353.510000
00009792,353.530000
00009779,353.630000
00009644,353.630000
00009545,353.630000
00009474,353.630000
00009061,353.630000
00008068,353.630000
00012497,353.630000
00010516,353.630000
00009882,353.630000
00003728,353.630000
00008311,353.730000
00008746,353.750000
00022699,354.170000
00007749,354.180000
00019796,354.430000
00010147,354.840000
00008046,355.310000
00009820,356.250000
00017355,356.890000
00017214,357.200000
00018299,357.340000
00017418,360.440000
00010573,360.440000
00010291,360.440000
00010430,360.440000
00011354,360.440000
00009240,360.450000
00017184,360.980000
00011262,361.160000
00010797,361.160000
00008581,361.220000
00012220,361.360000
00022179,361.600000
00013412,361.670000
00020587,361.710000
00020145,362.250000
00020989,362.250000
00022277,362.250000
00022559,362.250000
00022960,362.250000
00023664,362.250000
00023601,362.250000
00016557,362.250000
00017367,362.250000
00017587,362.250000
00018312,362.250000
00019819,362.250000
00019820,362.250000
00019601,362.250000
00025287,362.250000
00025388,362.250000
00024357,362.250000
00013413,362.250000
00013403,362.250000
00013406,362.250000
00013368,362.250000
00013382,362.250000
00013362,362.250000
00013353,362.250000
00013305,362.250000
00013334,362.250000
00013337,362.250000
00013339,362.250000
00013323,362.250000
00013318,362.250000
00013327,362.250000
00013330,362.250000
00013251,362.250000
00013219,362.250000
00013220,362.250000
00013162,362.250000
00013163,362.250000
00013164,362.250000
00013311,362.250000
00013312,362.250000
00013315,362.250000
00013316,362.250000
00013255,362.250000
00013215,362.250000
00013103,362.250000
00013105,362.250000
00013106,362.250000
00013107,362.250000
00013120,362.250000
00013125,362.250000
00013127,362.250000
00013148,362.250000
00013073,362.250000
00013075,362.250000
00013064,362.250000
00013065,362.250000
00013069,362.250000
00013070,362.250000
00012962,362.250000
00013005,362.250000
00013022,362.250000
00013025,362.250000
00013032,362.250000
00013034,362.250000
00013040,362.250000
00013041,362.250000
00013044,362.250000
00012954,362.250000
00012955,362.250000
00012950,362.250000
00012957,362.250000
00012959,362.250000
00012931,362.250000
00012661,362.250000
00012668,362.250000
00012652,362.250000
00012653,362.250000
00012654,362.250000
00012658,362.250000
00012640,362.250000
00012641,362.250000
00012682,362.250000
00012677,362.250000
00012617,362.250000
00012713,362.250000
00012580,362.250000
00012583,362.250000
00012584,362.250000
00012588,362.250000
00012592,362.250000
00012594,362.250000
00012620,362.250000
00012634,362.250000
00012841,362.250000
00012842,362.250000
00012867,362.250000
00012871,362.250000
00012874,362.250000
00012900,362.250000
00012902,362.250000
00012903,362.250000
00012911,362.250000
00012916,362.250000
00012928,362.250000
00012935,362.250000
00012939,362.250000
00012886,362.250000
00012897,362.250000
00012826,362.250000
00012830,362.250000
00012834,362.250000
00012822,362.250000
00012811,362.250000
00012819,362.250000
00012820,362.250000
00012715,362.250000
00012746,362.250000
00012769,362.250000
00013440,362.250000
00013422,362.250000
00013427,362.250000
00013429,362.250000
00013430,362.250000
00013431,362.250000
00013436,362.250000
00013455,362.250000
00013444,362.250000
00013447,362.250000
00014038,362.250000
00014720,362.250000
00014375,362.250000
00016087,362.250000
00016153,362.250000
00014934,362.250000
00014952,362.250000
00012242,362.250000
00012243,362.250000
00012244,362.250000
00012246,362.250000
00012239,362.250000
00012269,362.250000
00012273,362.250000
00012275,362.250000
00012278,362.250000
00012281,362.250000
00012139,362.250000
00012141,362.250000
00012143,362.250000
00012151,362.250000
00012174,362.250000
00012176,362.250000
00012207,362.250000
00012202,362.250000
00012212,362.250000
00012198,362.250000
00012199,362.250000
00012166,362.250000
00012194,362.250000
00012068,362.250000
00012071,362.250000
00012099,362.250000
00012112,362.250000
00012109,362.250000
00012110,362.250000
00012116,362.250000
00012118,362.250000
00012119,362.250000
00012009,362.250000
00012002,362.250000
00012003,362.250000
00012023,362.250000
00012018,362.250000
00012498,362.250000
00012499,362.250000
00012495,362.250000
00012496,362.250000
00012492,362.250000
00012502,362.250000
00012503,362.250000
00012505,362.250000
00012510,362.250000
00012481,362.250000
00012487,362.250000
00012489,362.250000
00012490,362.250000
00012463,362.250000
00012472,362.250000
00012474,362.250000
00012539,362.250000
00012543,362.250000
00012525,362.250000
00012527,362.250000
00012533,362.250000
00012534,362.250000
00012536,362.250000
00012557,362.250000
00012560,362.250000
00012553,362.250000
00012568,362.250000
00012570,362.250000
00012345,362.250000
00012337,362.250000
00012331,362.250000
00012332,362.250000
00012327,362.250000
00012329,362.250000
00012267,362.250000
00012318,362.250000
00012321,362.250000
00012364,362.250000
00012376,362.250000
00012377,362.250000
00012378,362.250000
00012366,362.250000
00012369,362.250000
00012372,362.250000
00012403,362.250000
00012411,362.250000
00012416,362.250000
00012417,362.250000
00012437,362.250000
00012439,362.250000
00011891,362.250000
00011904,362.250000
00011590,362.250000
00011512,362.250000
00011518,362.250000
00011519,362.250000
00011496,362.250000
00011571,362.250000
00010800,362.250000
00010792,362.250000
00010768,362.250000
00010772,362.250000
00010720,362.250000
00010692,362.250000
00010812,362.250000
00010802,362.250000
00010820,362.250000
00010826,362.250000
00010836,362.250000
00010929,362.250000
00010871,362.250000
00010905,362.250000
00010912,362.250000
00010915,362.250000
00010960,362.250000
00010966,362.250000
00010855,362.250000
00010955,362.250000
00010977,362.250000
00010985,362.250000
00011022,362.250000
00011028,362.250000
00011030,362.250000
00011033,362.250000
00011037,362.250000
00011038,362.250000
00011109,362.250000
00011110,362.250000
00011062,362.250000
00011063,362.250000
00011045,362.250000
00010996,362.250000
00011047,362.250000
00011054,362.250000
00011095,362.250000
00011265,362.250000
00011269,362.250000
00011309,362.250000
00011294,362.250000
00011234,362.250000
00011257,362.250000
00011192,362.250000
00011197,362.250000
00011182,362.250000
00011172,362.250000
00011173,362.250000
00011163,362.250000
00011150,362.250000
00011151,362.250000
00011347,362.250000
00011366,362.250000
00011320,362.250000
00011323,362.250000
00011344,362.250000
00011345,362.250000
00010368,362.250000
00010393,362.250000
00010319,362.250000
00010294,362.250000
00010298,362.250000
00010355,362.250000
00010513,362.250000
00010456,362.250000
00010434,362.250000
00010569,362.250000
00010571,362.250000
00010584,362.250000
00010581,362.250000
00010552,362.250000
00010543,362.250000
00010689,362.250000
00010679,362.250000
00010622,362.250000
00010625,362.250000
00010653,362.250000
00010651,362.250000
00010632,362.250000
00010640,362.250000
00010641,362.250000
00010145,362.250000
00010129,362.250000
00010191,362.250000
00010187,362.250000
00010178,362.250000
00010219,362.250000
00010256,362.250000
00010258,362.250000
00010280,362.250000
00007676,362.250000
00005674,362.250000
00008147,362.650000
00012276,362.680000
00014140,362.880000
00021051,363.370000
00015795,363.400000
00014134,363.430000
00026032,363.430000
00003763,363.450000
00019770,364.100000
00022664,364.350000
00019434,364.460000
00023106,364.630000
00020178,365.860000
00016824,365.860000
00016589,365.990000
00017136,366.300000
00023474,366.300000
00007440,366.300000
00007529,366.300000
00015972,366.300000
00015923,366.300000
00016229,366.300000
00009056,366.300000
00009363,366.300000
00017443,366.550000
00017252,366.740000
00025987,366.800000
00017249,367.000000
00017274,367.000000
00016948,367.000000
00017544,367.000000
00020009,367.000000
00019185,367.000000
00022838,367.000000
00020154,367.000000
00020469,367.000000
00020958,367.000000
00012031,367.000000
00012136,367.000000
00011570,367.000000
00011557,367.000000
00011620,367.000000
00011691,367.000000
00011869,367.000000
00011846,367.000000
00011847,367.000000
00011856,367.000000
00011373,367.000000
00011448,367.000000
00011419,367.000000
00011428,367.000000
00016497,367.000000
00016450,367.000000
00014527,367.000000
00003720,367.000000
00011365,367.480000
00009907,367.600000
00019831,367.730000
00017491,367.910000
00023375,368.080000
00009159,368.180000
00020876,368.230000
00018023,368.230000
00015645,368.290000
00025892,368.540000
00017157,368.580000
00021858,368.920000
00009519,369.000000
00007341,369.200000
00023184,369.250000
00007988,369.390000
00014898,369.390000
00014449,369.390000
00008973,369.990000
00007963,370.000000
00007840,370.000000
00007900,370.000000
00008780,370.000000
00008453,370.000000
00009849,370.000000
00014673,370.000000
00013689,370.000000
00007349,370.000000
00007347,370.000000
00007129,370.000000
00007615,370.000000
00023367,370.000000
00022718,370.000000
00019912,370.000000
00026162,370.000000
00014353,370.050000
00020050,370.060000
00017445,370.170000
00007509,370.190000
00020041,370.240000
00020341,370.250000
00025708,370.370000
00023877,370.370000
00009247,370.620000
00016369,370.850000
00020526,371.290000
00023972,371.840000
00013800,372.070000
00007914,372.070000
00018602,372.140000
00011286,372.390000
00013212,372.770000
00015634,372.900000
00015759,372.910000
00014176,373.280000
00007813,373.320000
00011155,373.430000
00007663,373.480000
00007022,373.870000
00007774,373.970000
00016819,374.170000
00011241,374.450000
00019890,374.810000
00011621,374.930000
00012221,374.930000
00012330,374.930000
00013242,374.930000
00013009,374.930000
00012876,374.930000
00007710,375.100000
00007488,375.250000
00012961,375.250000
00007476,375.310000
00017430,375.310000
00015548,375.400000
00013307,375.440000
00010688,375.770000
00016357,375.790000
00025288,376.670000
00018083,376.960000
00014403,377.180000
00008252,377.270000
00013356,377.550000
00008203,377.930000
00010432,378.210000
00008691,378.330000
00009357,378.330000
00015276,378.330000
00022550,378.330000
00025704,378.330000
00008703,378.630000
00012486,378.630000
00007548,378.630000
00011312,378.710000
00024387,378.810000
00007482,378.860000
00007699,379.130000
00007510,379.220000
00014723,379.250000
00023460,379.600000
00023673,379.860000
00023736,379.860000
00008809,379.880000
00011340,380.220000
00017538,380.580000
00010805,380.600000
00007276,380.650000
00019345,380.670000
00012528,381.270000
00017777,382.110000
00008693,382.450000
00003405,382.500000
00022915,382.610000
00026248,382.610000
00010481,382.760000
00023780,382.960000
00024116,383.220000
00015274,383.270000
00023961,383.640000
00021007,383.730000
00016733,383.730000
00015812,383.730000
00014393,383.730000
00007096,383.830000
00014377,384.130000
00017674,384.500000
00014633,384.700000
00015140,385.000000
00020197,385.000000
00021198,385.240000
00025691,385.250000
00025513,385.280000
00023943,385.280000
00021892,385.280000
00020047,385.280000
00016169,385.340000
00026111,385.450000
00019971,385.570000
00022313,385.580000
00016657,385.670000
00017139,385.670000
00014424,385.670000
00013725,385.670000
00013589,385.670000
00007742,386.040000
00012240,386.340000
00014927,386.440000
00017771,386.440000
00017803,386.440000
00025676,386.440000
00013808,386.910000
00016590,387.140000
00017772,387.220000
00019944,387.300000
00026047,387.360000
00013508,387.550000
00011632,387.550000
00012311,387.600000
00013364,387.600000
00015087,387.600000
00016425,387.600000
00015771,387.600000
00015701,387.600000
00019441,387.600000
00019338,387.610000
00019372,387.610000
00019258,387.610000
00019251,387.610000
00019593,387.610000
00019549,387.610000
00019499,387.610000
00019978,387.610000
00020038,387.610000
00020059,387.610000
00020012,387.610000
00019698,387.610000
00019703,387.610000
00019673,387.610000
00018576,387.610000
00018618,387.610000
00018643,387.610000
00018629,387.610000
00018362,387.610000
00018293,387.610000
00018394,387.610000
00019156,387.610000
00019111,387.610000
00019056,387.610000
00018942,387.610000
00019002,387.610000
00018933,387.610000
00017767,387.610000
00017659,387.610000
00017660,387.610000
00017686,387.610000
00017573,387.610000
00017566,387.610000
00017629,387.610000
00017632,387.610000
00017492,387.610000
00017512,387.610000
00017525,387.610000
00017526,387.610000
00017368,387.610000
00017388,387.610000
00017798,387.610000
00017824,387.610000
00017878,387.610000
00017973,387.610000
00018007,387.610000
00018112,387.610000
00018113,387.610000
00018122,387.610000
00018060,387.610000
00018063,387.610000
00018151,387.610000
00018171,387.610000
00018244,387.610000
00018259,387.610000
00018213,387.610000
00018230,387.610000
00018221,387.610000
00016518,387.610000
00016609,387.610000
00016768,387.610000
00016780,387.610000
00016836,387.610000
00016837,387.610000
00016801,387.610000
00016875,387.610000
00016876,387.610000
00016881,387.610000
00017149,387.610000
00017197,387.610000
00017207,387.610000
00017204,387.610000
00017217,387.610000
00017213,387.610000
00017210,387.610000
00017276,387.610000
00017293,387.610000
00017316,387.610000
00017312,387.610000
00016950,387.610000
00016896,387.610000
00016967,387.610000
00016993,387.610000
00017124,387.610000
00017057,387.610000
00017075,387.610000
00022307,387.610000
00022284,387.610000
00022114,387.610000
00022124,387.610000
00021920,387.610000
00021959,387.610000
00021990,387.610000
00021983,387.610000
00022032,387.610000
00022096,387.610000
00022705,387.610000
00022516,387.610000
00022366,387.610000
00022389,387.610000
00022852,387.610000
00023025,387.610000
00023045,387.610000
00023157,387.610000
00023077,387.610000
00023560,387.610000
00023488,387.610000
00023272,387.610000
00023292,387.610000
00021235,387.610000
00021222,387.610000
00021196,387.610000
00021271,387.610000
00021344,387.610000
00021378,387.610000
00021048,387.610000
00021060,387.610000
00021111,387.610000
00021112,387.610000
00021137,387.610000
00021154,387.610000
00021139,387.610000
00021151,387.610000
00021105,387.610000
00021108,387.610000
00021856,387.610000
00021810,387.610000
00021770,387.610000
00021653,387.610000
00021709,387.610000
00021577,387.610000
00021628,387.610000
00021414,387.610000
00021461,387.610000
00020171,387.610000
00020144,387.610000
00020140,387.610000
00020319,387.610000
00020265,387.610000
00020218,387.610000
00020522,387.610000
00020517,387.610000
00020515,387.610000
00020560,387.610000
00020384,387.610000
00020385,387.610000
00020890,387.610000
00020891,387.610000
00020859,387.610000
00020901,387.610000
00020904,387.610000
00020826,387.610000
00020827,387.610000
00020812,387.610000
00020773,387.610000
00020768,387.610000
00020755,387.610000
00020789,387.610000
00020610,387.610000
00020605,387.610000
00020627,387.610000
00020635,387.610000
00020748,387.610000
00020726,387.610000
00020681,387.610000
00020676,387.610000
00025990,387.610000
00025867,387.610000
00026113,387.610000
00026107,387.610000
00026080,387.610000
00026145,387.610000
00026240,387.610000
00026229,387.610000
00026233,387.610000
00026214,387.610000
00026210,387.610000
00026293,387.610000
00026300,387.610000
00026260,387.610000
00026273,387.610000
00025680,387.610000
00025692,387.610000
00025693,387.610000
00025694,387.610000
00025655,387.610000
00025671,387.610000
00025752,387.610000
00025763,387.610000
00025781,387.610000
00025840,387.610000
00025490,387.610000
00025476,387.610000
00025565,387.610000
00025606,387.610000
00026748,387.610000
00026699,387.610000
00026701,387.610000
00026623,387.610000
00026318,387.610000
00026331,387.610000
00026327,387.610000
00026307,387.610000
00026333,387.610000
00026351,387.610000
00026445,387.610000
00023939,387.610000
00023946,387.610000
00023967,387.610000
00023968,387.610000
00023993,387.610000
00023999,387.610000
00023983,387.610000
00024023,387.610000
00024084,387.610000
00024092,387.610000
00023806,387.610000
00023838,387.610000
00023718,387.610000
00023771,387.610000
00023885,387.610000
00023856,387.610000
00023857,387.610000
00023852,387.610000
00023929,387.610000
00024474,387.610000
00024364,387.610000
00024243,387.610000
00024221,387.610000
00024203,387.610000
00024172,387.610000
00024144,387.610000
00025374,387.610000
00025097,387.610000
00025053,387.610000
00025072,387.610000
00025162,387.610000
00025172,387.610000
00024743,387.610000
00024759,387.610000
00024717,387.610000
00024711,387.610000
00024728,387.610000
00024943,387.610000
00024918,387.610000
00024802,387.610000
00024873,387.610000
00024857,387.610000
00015672,387.610000
00015806,387.610000
00015837,387.610000
00015922,387.610000
00015861,387.610000
00015878,387.610000
00015883,387.610000
00015974,387.610000
00015975,387.610000
00016068,387.610000
00016001,387.610000
00016352,387.610000
00016319,387.610000
00016333,387.610000
00016328,387.610000
00016330,387.610000
00016374,387.610000
00016364,387.610000
00016158,387.610000
00016210,387.610000
00016111,387.610000
00016240,387.610000
00016245,387.610000
00016260,387.610000
00016285,387.610000
00015086,387.610000
00015059,387.610000
00015030,387.610000
00015017,387.610000
00014956,387.610000
00014944,387.610000
00014947,387.610000
00014994,387.610000
00014998,387.610000
00015002,387.610000
00015004,387.610000
00014863,387.610000
00014865,387.610000
00015545,387.610000
00015662,387.610000
00015668,387.610000
00013511,387.610000
00013519,387.610000
00013520,387.610000
00013530,387.610000
00013533,387.610000
00013457,387.610000
00013460,387.610000
00013463,387.610000
00013467,387.610000
00013468,387.610000
00013474,387.610000
00013601,387.610000
00013625,387.610000
00013658,387.610000
00013573,387.610000
00013579,387.610000
00013595,387.610000
00013804,387.610000
00013791,387.610000
00013813,387.610000
00013830,387.610000
00013825,387.610000
00013826,387.610000
00013843,387.610000
00013854,387.610000
00013856,387.610000
00013858,387.610000
00013861,387.610000
00013693,387.610000
00013688,387.610000
00013770,387.610000
00013774,387.610000
00013776,387.610000
00013779,387.610000
00013758,387.610000
00013753,387.610000
00013743,387.610000
00013750,387.610000
00013751,387.610000
00014417,387.610000
00014442,387.610000
00014391,387.610000
00014389,387.610000
00014344,387.610000
00014342,387.610000
00014357,387.610000
00014365,387.610000
00014462,387.610000
00014459,387.610000
00014485,387.610000
00014517,387.610000
00014513,387.610000
00014543,387.610000
00014644,387.610000
00014645,387.610000
00014655,387.610000
00014639,387.610000
00014670,387.610000
00014659,387.610000
00014660,387.610000
00014691,387.610000
00014620,387.610000
00014623,387.610000
00014597,387.610000
00014730,387.610000
00014769,387.610000
00014770,387.610000
00014793,387.610000
00014795,387.610000
00014802,387.610000
00014832,387.610000
00014211,387.610000
00014197,387.610000
00014108,387.610000
00014149,387.610000
00014122,387.610000
00014316,387.610000
00014312,387.610000
00014313,387.610000
00014340,387.610000
00014295,387.610000
00014303,387.610000
00014304,387.610000
00014245,387.610000
00014246,387.610000
00014235,387.610000
00014268,387.610000
00014269,387.610000
00014279,387.610000
00014260,387.610000
00014262,387.610000
00014263,387.610000
00014255,387.610000
00014049,387.610000
00014014,387.610000
00014056,387.610000
00013989,387.610000
00013990,387.610000
00013994,387.610000
00014005,387.610000
00013980,387.610000
00013959,387.610000
00013898,387.610000
00013900,387.610000
00013903,387.610000
00013955,387.610000
00013933,387.610000
00007931,387.610000
00007079,387.610000
00006984,387.610000
00007196,387.610000
00006290,387.610000
00002488,387.610000
00000842,387.610000
00013796,387.620000
00009661,387.630000
00015755,387.860000
00013571,388.370000
00012705,388.500000
00010469,388.500000
00009851,389.040000
00021324,389.710000
00012549,389.740000
00015658,390.000000
00019627,390.220000
00007248,390.300000
00019951,390.310000
00014759,390.490000
00002048,390.850000
00002949,390.950000
00007945,391.300000
00019516,391.300000
00007098,391.310000
00007233,391.390000
00020143,391.450000
00007886,391.670000
00009102,391.850000
00014308,392.180000
00013549,392.480000
00007552,392.540000
00015282,392.630000
00015893,392.630000
00021804,392.630000
00025159,392.630000
00025878,392.630000
00017840,392.760000
00017698,393.000000
00013554,393.030000
00013308,393.030000
00012513,393.030000
00015111,393.150000
00017271,393.280000
00015682,393.750000
00013101,393.750000
00014274,393.810000
00009664,393.820000
00021995,393.820000
00008181,394.370000
00021730,394.390000
00007927,394.430000
00014784,394.430000
00008164,394.480000
00020232,394.990000
00020238,395.000000
00020220,395.000000
00020226,395.000000
00020308,395.000000
00020152,395.000000
00020190,395.000000
00020180,395.000000
00020391,395.000000
00020393,395.000000
00020382,395.000000
00020329,395.000000
00020504,395.000000
00020488,395.000000
00020445,395.000000
00020697,395.000000
00020704,395.000000
00020735,395.000000
00020647,395.000000
00020586,395.000000
00020762,395.000000
00020941,395.000000
00020861,395.000000
00020892,395.000000
00020895,395.000000
00020897,395.000000
00020884,395.000000
00021711,395.000000
00021692,395.000000
00021679,395.000000
00021631,395.000000
00021818,395.000000
00021862,395.000000
00021750,395.000000
00021742,395.000000
00021422,395.000000
00021423,395.000000
00021418,395.000000
00021387,395.000000
00021562,395.000000
00021567,395.000000
00021570,395.000000
00021513,395.000000
00021476,395.000000
00021365,395.000000
00021282,395.000000
00021320,395.000000
00021316,395.000000
00021239,395.000000
00021152,395.000000
00021938,395.000000
00021879,395.000000
00022055,395.000000
00022070,395.000000
00022023,395.000000
00022168,395.000000
00022291,395.000000
00022304,395.000000
00022323,395.000000
00022267,395.000000
00022385,395.000000
00022536,395.000000
00022472,395.000000
00022463,395.000000
00022448,395.000000
00022735,395.000000
00022767,395.000000
00022571,395.000000
00022578,395.000000
00022595,395.000000
00022587,395.000000
00022646,395.000000
00023307,395.000000
00023283,395.000000
00023279,395.000000
00023280,395.000000
00023348,395.000000
00023476,395.000000
00023451,395.000000
00023452,395.000000
00023509,395.000000
00023507,395.000000
00023564,395.000000
00023568,395.000000
00023615,395.000000
00023618,395.000000
00023648,395.000000
00023053,395.000000
00023065,395.000000
00023119,395.000000
00023115,395.000000
00023150,395.000000
00023148,395.000000
00023143,395.000000
00023160,395.000000
00023211,395.000000
00023247,395.000000
00023253,395.000000
00023242,395.000000
00023224,395.000000
00023226,395.000000
00022989,395.000000
00022793,395.000000
00022785,395.000000
00017258,395.000000
00017310,395.000000
00017142,395.000000
00017071,395.000000
00017035,395.000000
00017133,395.000000
00017092,395.000000
00016795,395.000000
00016834,395.000000
00016829,395.000000
00016738,395.000000
00016610,395.000000
00016643,395.000000
00016676,395.000000
00016548,395.000000
00016587,395.000000
00017672,395.000000
00017667,395.000000
00017668,395.000000
00017764,395.000000
00017737,395.000000
00017580,395.000000
00017540,395.000000
00017413,395.000000
00017380,395.000000
00017352,395.000000
00017333,395.000000
00018114,395.000000
00018099,395.000000
00019588,395.000000
00019247,395.000000
00019253,395.000000
00019188,395.000000
00019303,395.000000
00019425,395.000000
00019411,395.000000
00019958,395.000000
00019911,395.000000
00020022,395.000000
00020064,395.000000
00020090,395.000000
00019678,395.000000
00019695,395.000000
00019774,395.000000
00019725,395.000000
00019818,395.000000
00018726,395.000000
00018742,395.000000
00018823,395.000000
00018417,395.000000
00018393,395.000000
00018466,395.000000
00018467,395.000000
00018261,395.000000
00018635,395.000000
00018628,395.000000
00018682,395.000000
00018711,395.000000
00018581,395.000000
00025870,395.000000
00025893,395.000000
00025890,395.000000
00025912,395.000000
00025939,395.000000
00025940,395.000000
00025951,395.000000
00025945,395.000000
00025997,395.000000
00025980,395.000000
00025981,395.000000
00025983,395.000000
00026064,395.000000
00026251,395.000000
00026220,395.000000
00026223,395.000000
00026208,395.000000
00025609,395.000000
00025610,395.000000
00025623,395.000000
00025642,395.000000
00025555,395.000000
00025545,395.000000
00025590,395.000000
00025575,395.000000
00025572,395.000000
00025483,395.000000
00025531,395.000000
00025498,395.000000
00025842,395.000000
00025834,395.000000
00025828,395.000000
00025816,395.000000
00025799,395.000000
00025800,395.000000
00025755,395.000000
00025757,395.000000
00025758,395.000000
00025780,395.000000
00025726,395.000000
00025716,395.000000
00025717,395.000000
00025658,395.000000
00025688,395.000000
00026441,395.000000
00026520,395.000000
00026508,395.000000
00026347,395.000000
00026303,395.000000
00026319,395.000000
00026404,395.000000
00026384,395.000000
00026649,395.000000
00026590,395.000000
00026725,395.000000
00026689,395.000000
00025169,395.000000
00025191,395.000000
00025136,395.000000
00025079,395.000000
00025026,395.000000
00025362,395.000000
00025378,395.000000
